!|280|0.0008905625811048065
!!|1|3.1805806468028805e-06
!.|9|2.8625225821225924e-05
!.,.!|1|3.1805806468028805e-06
!..|1|3.1805806468028805e-06
!.C.|1|3.1805806468028805e-06
!1|8|2.5444645174423044e-05
!11|2|6.361161293605761e-06
!2|2|6.361161293605761e-06
!3|1|3.1805806468028805e-06
!4|1|3.1805806468028805e-06
!51|1|3.1805806468028805e-06
!;|1|3.1805806468028805e-06
!A|1|3.1805806468028805e-06
!L|1|3.1805806468028805e-06
!à|1|3.1805806468028805e-06
!eſſienrs|1|3.1805806468028805e-06
!i|1|3.1805806468028805e-06
!i!|2|6.361161293605761e-06
!l|3|9.54174194040864e-06
!l1!|1|3.1805806468028805e-06
!les|1|3.1805806468028805e-06
!¬|1|3.1805806468028805e-06
!’|1|3.1805806468028805e-06
!’--ai-1|1|3.1805806468028805e-06
'Orangc,au|1|3.1805806468028805e-06
'armes,|1|3.1805806468028805e-06
'cc|1|3.1805806468028805e-06
'ce|2|6.361161293605761e-06
'ctsmbdr|1|3.1805806468028805e-06
'de|2|6.361161293605761e-06
'd’attendreaucc|1|3.1805806468028805e-06
'eu|1|3.1805806468028805e-06
'il|1|3.1805806468028805e-06
'iultement|1|3.1805806468028805e-06
'nme’ﬁnglama|1|3.1805806468028805e-06
'ofoicnt|1|3.1805806468028805e-06
'quchucs|1|3.1805806468028805e-06
'qﬁi|1|3.1805806468028805e-06
'railles|1|3.1805806468028805e-06
'rcmp's|1|3.1805806468028805e-06
'rmrnorrc'llc|1|3.1805806468028805e-06
'r‘lertu|1|3.1805806468028805e-06
'terre,|1|3.1805806468028805e-06
'uelles|1|3.1805806468028805e-06
'varraz,|1|3.1805806468028805e-06
'vofz‘r:|1|3.1805806468028805e-06
'wz|1|3.1805806468028805e-06
'ﬁx|1|3.1805806468028805e-06
(|47|0.0001494872903997354
('c|1|3.1805806468028805e-06
(1|1|3.1805806468028805e-06
(100316|1|3.1805806468028805e-06
(2|1|3.1805806468028805e-06
(2:|1|3.1805806468028805e-06
(3|1|3.1805806468028805e-06
(5111;):|1|3.1805806468028805e-06
(611::|1|3.1805806468028805e-06
(9'|1|3.1805806468028805e-06
(9‘|1|3.1805806468028805e-06
(:5|1|3.1805806468028805e-06
(Au|1|3.1805806468028805e-06
(C|1|3.1805806468028805e-06
(Ceſar)|1|3.1805806468028805e-06
(Dit-il)|1|3.1805806468028805e-06
(El|1|3.1805806468028805e-06
(Gueux|1|3.1805806468028805e-06
(I);|1|3.1805806468028805e-06
(Ioro|1|3.1805806468028805e-06
(M|1|3.1805806468028805e-06
(Qt:|1|3.1805806468028805e-06
(Sale|1|3.1805806468028805e-06
(Se|1|3.1805806468028805e-06
(Sump:-|1|3.1805806468028805e-06
(Zonflanrin|1|3.1805806468028805e-06
(a|5|1.59029032340144e-05
(alloimcz|1|3.1805806468028805e-06
(an:|1|3.1805806468028805e-06
(as|1|3.1805806468028805e-06
(atisfaéition|1|3.1805806468028805e-06
(attic|1|3.1805806468028805e-06
(aymant|1|3.1805806468028805e-06
(bin|1|3.1805806468028805e-06
(bus|1|3.1805806468028805e-06
(c|4|1.2722322587211522e-05
(car|1|3.1805806468028805e-06
(ce|3|9.54174194040864e-06
(cietterdans|1|3.1805806468028805e-06
(come|1|3.1805806468028805e-06
(comme|1|3.1805806468028805e-06
(cure|1|3.1805806468028805e-06
(de|1|3.1805806468028805e-06
(dont|1|3.1805806468028805e-06
(e|2|6.361161293605761e-06
(ear|1|3.1805806468028805e-06
(en|1|3.1805806468028805e-06
(er:|1|3.1805806468028805e-06
(es|2|6.361161293605761e-06
(foil|1|3.1805806468028805e-06
(gaugir|1|3.1805806468028805e-06
(gauoirl’lnfantcric,bagggc|1|3.1805806468028805e-06
(h;|1|3.1805806468028805e-06
(he|1|3.1805806468028805e-06
(i|1|3.1805806468028805e-06
(i!|1|3.1805806468028805e-06
(ie|1|3.1805806468028805e-06
(if:|1|3.1805806468028805e-06
(il|1|3.1805806468028805e-06
(in|2|6.361161293605761e-06
(in:|1|3.1805806468028805e-06
(incitez|1|3.1805806468028805e-06
(it|2|6.361161293605761e-06
(ju|1|3.1805806468028805e-06
(l|1|3.1805806468028805e-06
(l'tﬂ'ron|1|3.1805806468028805e-06
(mais|2|6.361161293605761e-06
(mi:|1|3.1805806468028805e-06
(mu|1|3.1805806468028805e-06
(neque|1|3.1805806468028805e-06
(nooau|1|3.1805806468028805e-06
(oe|1|3.1805806468028805e-06
(oe-you|1|3.1805806468028805e-06
(oeaus|1|3.1805806468028805e-06
(oft|1|3.1805806468028805e-06
(on|5|1.59029032340144e-05
(on:|1|3.1805806468028805e-06
(ou|5|1.59029032340144e-05
(ouﬁ'toienc‘:|1|3.1805806468028805e-06
(qui|1|3.1805806468028805e-06
(rcmuétrop|1|3.1805806468028805e-06
(rouue-|1|3.1805806468028805e-06
(s’il|1|3.1805806468028805e-06
(vaux|1|3.1805806468028805e-06
(vie.|1|3.1805806468028805e-06
(vo|1|3.1805806468028805e-06
(vous|1|3.1805806468028805e-06
(xi|1|3.1805806468028805e-06
(à|5|1.59029032340144e-05
(é,|1|3.1805806468028805e-06
(ſi|2|6.361161293605761e-06
(‘9‘|1|3.1805806468028805e-06
(“99am|1|3.1805806468028805e-06
(ﬁned:|1|3.1805806468028805e-06
(ﬂiers|1|3.1805806468028805e-06
)|14|4.452812905524032e-05
)1:|1|3.1805806468028805e-06
)il|1|3.1805806468028805e-06
)in|1|3.1805806468028805e-06
)n’apa|1|3.1805806468028805e-06
*|23|7.315335487646625e-05
*-|2|6.361161293605761e-06
*.|3|9.54174194040864e-06
*1|1|3.1805806468028805e-06
*3|1|3.1805806468028805e-06
*4|1|3.1805806468028805e-06
*L.|1|3.1805806468028805e-06
*dc|1|3.1805806468028805e-06
*e|1|3.1805806468028805e-06
*¬|1|3.1805806468028805e-06
*’|1|3.1805806468028805e-06
*’E|1|3.1805806468028805e-06
,|714|0.0022709345818172568
,!!|1|3.1805806468028805e-06
,&|1|3.1805806468028805e-06
,'|2|6.361161293605761e-06
,,|8|2.5444645174423044e-05
,,,|2|6.361161293605761e-06
,,,,|1|3.1805806468028805e-06
,,,,,|2|6.361161293605761e-06
,,,,,,,|1|3.1805806468028805e-06
,,,,,,,,a,|1|3.1805806468028805e-06
,,,,,,.|1|3.1805806468028805e-06
,,,,,bſaa,a,,,,,,|1|3.1805806468028805e-06
,,,,.,,|1|3.1805806468028805e-06
,,,.|1|3.1805806468028805e-06
,,,a,a,a|1|3.1805806468028805e-06
,,,l,,,s,s,,aal,,,,aaaa,a|1|3.1805806468028805e-06
,,,¬|1|3.1805806468028805e-06
,,.......a¬2|1|3.1805806468028805e-06
,,.¬|1|3.1805806468028805e-06
,,.¬¬|1|3.1805806468028805e-06
,,¬|1|3.1805806468028805e-06
,-|2|6.361161293605761e-06
,.|19|6.043103228925472e-05
,..|1|3.1805806468028805e-06
,....¬¬¬¬|1|3.1805806468028805e-06
,.5|1|3.1805806468028805e-06
,.¬|2|6.361161293605761e-06
,.ſes|1|3.1805806468028805e-06
,0|1|3.1805806468028805e-06
,01‘1|1|3.1805806468028805e-06
,1|3|9.54174194040864e-06
,2|1|3.1805806468028805e-06
,2-|1|3.1805806468028805e-06
,3|1|3.1805806468028805e-06
,4|1|3.1805806468028805e-06
,44|1|3.1805806468028805e-06
,5|2|6.361161293605761e-06
,54|1|3.1805806468028805e-06
,6:|1|3.1805806468028805e-06
,7|1|3.1805806468028805e-06
,:|1|3.1805806468028805e-06
,;|1|3.1805806468028805e-06
,A|1|3.1805806468028805e-06
,A-hc|1|3.1805806468028805e-06
,AAAAAA|1|3.1805806468028805e-06
,A¬|1|3.1805806468028805e-06
,D|1|3.1805806468028805e-06
,IEs|1|3.1805806468028805e-06
,Iau|1|3.1805806468028805e-06
,La,|1|3.1805806468028805e-06
,S|1|3.1805806468028805e-06
,W'/|1|3.1805806468028805e-06
,a|1|3.1805806468028805e-06
,aA,|1|3.1805806468028805e-06
,ae|1|3.1805806468028805e-06
,afin|1|3.1805806468028805e-06
,aparvnefe-‘|1|3.1805806468028805e-06
,a¬|1|3.1805806468028805e-06
,ccns,|1|3.1805806468028805e-06
,ce|1|3.1805806468028805e-06
,cux|1|3.1805806468028805e-06
,d|1|3.1805806468028805e-06
,dc|1|3.1805806468028805e-06
,de|1|3.1805806468028805e-06
,duoin|1|3.1805806468028805e-06
,e|1|3.1805806468028805e-06
,e;|1|3.1805806468028805e-06
,encouragpa|1|3.1805806468028805e-06
,eou|1|3.1805806468028805e-06
,e¬|1|3.1805806468028805e-06
,fement|1|3.1805806468028805e-06
,fgaupi;|1|3.1805806468028805e-06
,foitfousle|1|3.1805806468028805e-06
,hiﬁan:|1|3.1805806468028805e-06
,i|2|6.361161293605761e-06
,icc|1|3.1805806468028805e-06
,ietta|1|3.1805806468028805e-06
,l|1|3.1805806468028805e-06
,les|3|9.54174194040864e-06
,marcha|1|3.1805806468028805e-06
,nc|1|3.1805806468028805e-06
,nle|1|3.1805806468028805e-06
,nulﬁ|1|3.1805806468028805e-06
,o|2|6.361161293605761e-06
,ofr|1|3.1805806468028805e-06
,ou¬|1|3.1805806468028805e-06
,p1|1|3.1805806468028805e-06
,po|1|3.1805806468028805e-06
,puis|1|3.1805806468028805e-06
,qi|1|3.1805806468028805e-06
,qui|2|6.361161293605761e-06
,qu’elles|1|3.1805806468028805e-06
,r|1|3.1805806468028805e-06
,s|3|9.54174194040864e-06
,sil|1|3.1805806468028805e-06
,t|1|3.1805806468028805e-06
,t,ê,uut.|1|3.1805806468028805e-06
,ticn|1|3.1805806468028805e-06
,toat|1|3.1805806468028805e-06
,uillagccﬂoignéde|1|3.1805806468028805e-06
,um:|1|3.1805806468028805e-06
,xctzitafes|1|3.1805806468028805e-06
,¬|12|3.816696776163456e-05
,¬.|1|3.1805806468028805e-06
,¬..|1|3.1805806468028805e-06
,¬L|1|3.1805806468028805e-06
,¬¬|1|3.1805806468028805e-06
,¬¬¬|1|3.1805806468028805e-06
,¬¬¬¬|1|3.1805806468028805e-06
,ſaaſr¬|1|3.1805806468028805e-06
,ſie|1|3.1805806468028805e-06
,ſoiee|1|3.1805806468028805e-06
,ſt|1|3.1805806468028805e-06
,‘|2|6.361161293605761e-06
,‘xcaucrfanslcs|1|3.1805806468028805e-06
,’|1|3.1805806468028805e-06
,ﬁit|1|3.1805806468028805e-06
,ﬁt|1|3.1805806468028805e-06
-|184|0.00058522683901173
-!.|1|3.1805806468028805e-06
-&a,|1|3.1805806468028805e-06
-'|1|3.1805806468028805e-06
-,|4|1.2722322587211522e-05
-,7¬?|1|3.1805806468028805e-06
-,aa|1|3.1805806468028805e-06
-,en|1|3.1805806468028805e-06
--|6|1.908348388081728e-05
---|2|6.361161293605761e-06
---¬|1|3.1805806468028805e-06
--N|1|3.1805806468028805e-06
--a-|1|3.1805806468028805e-06
--ari|1|3.1805806468028805e-06
--e|1|3.1805806468028805e-06
--eer-egaaaa-¬|1|3.1805806468028805e-06
--pr|1|3.1805806468028805e-06
--y¬|1|3.1805806468028805e-06
--¬¬|1|3.1805806468028805e-06
--¬¬¬|1|3.1805806468028805e-06
-.|13|4.1347548408437445e-05
-..|1|3.1805806468028805e-06
-.¬|2|6.361161293605761e-06
-1|2|6.361161293605761e-06
-1.|1|3.1805806468028805e-06
-2|4|1.2722322587211522e-05
-2¬|1|3.1805806468028805e-06
-3|3|9.54174194040864e-06
-31:|1|3.1805806468028805e-06
-4|4|1.2722322587211522e-05
-4?|1|3.1805806468028805e-06
-4¬|1|3.1805806468028805e-06
-6|1|3.1805806468028805e-06
-7.|1|3.1805806468028805e-06
-8|4|1.2722322587211522e-05
-:|1|3.1805806468028805e-06
-;|1|3.1805806468028805e-06
-;!|1|3.1805806468028805e-06
-?|3|9.54174194040864e-06
-A|1|3.1805806468028805e-06
-A.|1|3.1805806468028805e-06
-A3|1|3.1805806468028805e-06
-AA|1|3.1805806468028805e-06
-AL.|1|3.1805806468028805e-06
-AaA1|1|3.1805806468028805e-06
-Ce|1|3.1805806468028805e-06
-E|77|0.0002449047098038218
-E.|1|3.1805806468028805e-06
-EE|18|5.725045164245185e-05
-EEEeeer|1|3.1805806468028805e-06
-E¬|1|3.1805806468028805e-06
-François,|5|1.59029032340144e-05
-François,|1|3.1805806468028805e-06
-Franç̧ois,|2|6.361161293605761e-06
-G|1|3.1805806468028805e-06
-He|1|3.1805806468028805e-06
-I|2|6.361161293605761e-06
-IBrRTE|1|3.1805806468028805e-06
-IL|1|3.1805806468028805e-06
-Il|1|3.1805806468028805e-06
-J¬|1|3.1805806468028805e-06
-L|2|6.361161293605761e-06
-LL¬|1|3.1805806468028805e-06
-Louys|1|3.1805806468028805e-06
-N|1|3.1805806468028805e-06
-Quoy|1|3.1805806468028805e-06
-R.|1|3.1805806468028805e-06
-S|9|2.8625225821225924e-05
-SA|1|3.1805806468028805e-06
-Sans|1|3.1805806468028805e-06
-Ta|1|3.1805806468028805e-06
-Z|1|3.1805806468028805e-06
-a|15|4.7708709702043205e-05
-a-2¬!|1|3.1805806468028805e-06
-aE|1|3.1805806468028805e-06
-aLaa|1|3.1805806468028805e-06
-aZ|2|6.361161293605761e-06
-aa|2|6.361161293605761e-06
-aac|1|3.1805806468028805e-06
-aa¬|2|6.361161293605761e-06
-acbrdz-lâ|1|3.1805806468028805e-06
-achoeo|1|3.1805806468028805e-06
-actions|1|3.1805806468028805e-06
-ae|1|3.1805806468028805e-06
-aeritée.|1|3.1805806468028805e-06
-aete|1|3.1805806468028805e-06
-aha¬|1|3.1805806468028805e-06
-ai,|1|3.1805806468028805e-06
-al|1|3.1805806468028805e-06
-ao22.¬|1|3.1805806468028805e-06
-apprebenfions?|1|3.1805806468028805e-06
-ap¬|1|3.1805806468028805e-06
-ar|1|3.1805806468028805e-06
-as|1|3.1805806468028805e-06
-au|1|3.1805806468028805e-06
-aue|1|3.1805806468028805e-06
-a¬|2|6.361161293605761e-06
-aſ|1|3.1805806468028805e-06
-aſ:|1|3.1805806468028805e-06
-à|1|3.1805806468028805e-06
-beau,|1|3.1805806468028805e-06
-benir|1|3.1805806468028805e-06
-bennenyintcconciiable|1|3.1805806468028805e-06
-bien|1|3.1805806468028805e-06
-caoo,|1|3.1805806468028805e-06
-ce|2|6.361161293605761e-06
-ceeeee¬|1|3.1805806468028805e-06
-ceſmoins,|1|3.1805806468028805e-06
-chane|1|3.1805806468028805e-06
-conionture,|1|3.1805806468028805e-06
-d|2|6.361161293605761e-06
-darS|1|3.1805806468028805e-06
-de|3|9.54174194040864e-06
-des|1|3.1805806468028805e-06
-e|14|4.452812905524032e-05
-e-ee-¬|1|3.1805806468028805e-06
-e3e|1|3.1805806468028805e-06
-e5|1|3.1805806468028805e-06
-e64¬.|1|3.1805806468028805e-06
-eAase|1|3.1805806468028805e-06
-eE¬|1|3.1805806468028805e-06
-eL,|1|3.1805806468028805e-06
-eee|1|3.1805806468028805e-06
-ei!|1|3.1805806468028805e-06
-el|1|3.1805806468028805e-06
-elex|1|3.1805806468028805e-06
-elle|1|3.1805806468028805e-06
-eolere.|1|3.1805806468028805e-06
-er|1|3.1805806468028805e-06
-es|2|6.361161293605761e-06
-e¬|1|3.1805806468028805e-06
-e¬¬¬.--|1|3.1805806468028805e-06
-eſt|2|6.361161293605761e-06
-eſtrehdraagant|1|3.1805806468028805e-06
-e’o|1|3.1805806468028805e-06
-fenfer,|1|3.1805806468028805e-06
-feu|1|3.1805806468028805e-06
-font|1|3.1805806468028805e-06
-frt6|1|3.1805806468028805e-06
-h|1|3.1805806468028805e-06
-haſ|1|3.1805806468028805e-06
-humble|1|3.1805806468028805e-06
-i|4|1.2722322587211522e-05
-i?|1|3.1805806468028805e-06
-ie|1|3.1805806468028805e-06
-il|2|6.361161293605761e-06
-ils|1|3.1805806468028805e-06
-l|7|2.226406452762016e-05
-le|1|3.1805806468028805e-06
-leinent|1|3.1805806468028805e-06
-lepenchant|1|3.1805806468028805e-06
-leur|1|3.1805806468028805e-06
-ll|1|3.1805806468028805e-06
-lleeo|1|3.1805806468028805e-06
-ls|1|3.1805806468028805e-06
-l’humeur|1|3.1805806468028805e-06
-me|1|3.1805806468028805e-06
-ment|1|3.1805806468028805e-06
-mil|1|3.1805806468028805e-06
-mirerez|1|3.1805806468028805e-06
-mr-|1|3.1805806468028805e-06
-n|4|1.2722322587211522e-05
-n,,|1|3.1805806468028805e-06
-o|2|6.361161293605761e-06
-o-oeaa-a|1|3.1805806468028805e-06
-omde|1|3.1805806468028805e-06
-omme|1|3.1805806468028805e-06
-opridleſimceeſſé,|1|3.1805806468028805e-06
-oun,|1|3.1805806468028805e-06
-p|3|9.54174194040864e-06
-pa|1|3.1805806468028805e-06
-paaqauſuaidoute|1|3.1805806468028805e-06
-par|3|9.54174194040864e-06
-profond|1|3.1805806468028805e-06
-prppre|1|3.1805806468028805e-06
-p¬|2|6.361161293605761e-06
-q|1|3.1805806468028805e-06
-quebuſe|1|3.1805806468028805e-06
-qui|1|3.1805806468028805e-06
-quiſe|1|3.1805806468028805e-06
-qure|1|3.1805806468028805e-06
-qu’il|1|3.1805806468028805e-06
-qu’vn|1|3.1805806468028805e-06
-r|2|6.361161293605761e-06
-refuſé|1|3.1805806468028805e-06
-reſoluës|1|3.1805806468028805e-06
-r¬|1|3.1805806468028805e-06
-s|2|6.361161293605761e-06
-sE|1|3.1805806468028805e-06
-s’euauir|1|3.1805806468028805e-06
-t|1|3.1805806468028805e-06
-taite|1|3.1805806468028805e-06
-ter|1|3.1805806468028805e-06
-tetour|1|3.1805806468028805e-06
-tolt|1|3.1805806468028805e-06
-uefue|4|1.2722322587211522e-05
-unu¬|1|3.1805806468028805e-06
-v|1|3.1805806468028805e-06
-vaea.¬|1|3.1805806468028805e-06
-vee|1|3.1805806468028805e-06
-vefue|1|3.1805806468028805e-06
-vne|5|1.59029032340144e-05
-vns|1|3.1805806468028805e-06
-voi&r|1|3.1805806468028805e-06
-vole|1|3.1805806468028805e-06
-vous,|1|3.1805806468028805e-06
-voſtro|1|3.1805806468028805e-06
-vs|1|3.1805806468028805e-06
-y|4|1.2722322587211522e-05
-y5|1|3.1805806468028805e-06
-ya|1|3.1805806468028805e-06
-yeuxſeront|1|3.1805806468028805e-06
-¬|31|9.859800005088929e-05
-¬..|1|3.1805806468028805e-06
-¬.¬|1|3.1805806468028805e-06
-¬a|1|3.1805806468028805e-06
-¬e¬¬¬|1|3.1805806468028805e-06
-¬s|1|3.1805806468028805e-06
-¬¬|3|9.54174194040864e-06
-¬¬-LLa|1|3.1805806468028805e-06
-¬¬¬|4|1.2722322587211522e-05
-ßoagle|1|3.1805806468028805e-06
-é|1|3.1805806468028805e-06
-éea|1|3.1805806468028805e-06
-éé|1|3.1805806468028805e-06
-ſ|1|3.1805806468028805e-06
-ſ,|1|3.1805806468028805e-06
-ſa|1|3.1805806468028805e-06
-ſesoonfreres,|1|3.1805806468028805e-06
-ſouffrir|1|3.1805806468028805e-06
-ſtre|1|3.1805806468028805e-06
-ſ’a|1|3.1805806468028805e-06
-‘|1|3.1805806468028805e-06
-’|1|3.1805806468028805e-06
-’Hſtoire|1|3.1805806468028805e-06
-’a|1|3.1805806468028805e-06
-’ee-Qa|1|3.1805806468028805e-06
.|1229|0.00390893361492074
.!|5|1.59029032340144e-05
.!.|1|3.1805806468028805e-06
.,|11|3.4986387114831686e-05
.,,|1|3.1805806468028805e-06
.,,¬|1|3.1805806468028805e-06
